tweet_id,customer_text,predicted_intent,confidence,baseline_intent,draft_reply,escalate,escalation_reason,actual_brand_reply,judge_groundedness,judge_helpfulness,judge_tone,judge_correctness,judge_overall,judge_justification
107138,"Hey ! Funny how your Manage plan part on your website isn't working so we can't unsuscribe your offers that doesn't work ! Do something, please !",subscription_mgmt,0.9,how_to,Sorry about that! Can you DM us your Adobe ID (email) so we can help you make account changes?,False,intent 'subscription_mgmt' with confidence 0.90 is safe to auto-handle,"Sorry about that, Elise. If you DM us your Adobe ID (email) we can help you make account changes. ^Britt",5,5,5,5,5,"The reply matches the tone and language of the reference reply, and provides a clear and concrete next step for the customer."
1226336,Still waiting for the premier update fix. the 2018 version freezes when you drag a video file into the TL,bug_crash,0.9,feedback_praise,"""Thanks for reaching out! We've passed this info on to our expert - they'll review & get back to you ASAP. Can you please DM us your Adobe account details & the exact error message you're seeing? ^AJ""",False,intent 'bug_crash' with confidence 0.90 is safe to auto-handle,Thanks! We've passed this info on to our expert- they will review and get back to you ASAP. ^AJ,4,4,5,5,4,"The reply is a direct, concise, and on-brand response that asks for necessary information to further investigate the issue, similar to the referenced AdobeCare reply."
2274700,"I need to get a laptop so that I can edit my videos on the road and not waste 20 minutes driving back home. Any suggestions? A laptop that doesn't freeze up with Adobe Premiere. Under $1,000.",how_to,0.9,account_access,"""Hi! Sorry to hear you're having issues with Premiere freezing. Let us know if you need any help! ^RB""",False,intent 'how_to' with confidence 0.90 is safe to auto-handle,Let us know if you need any help! ^RB,2,1,5,5,2,The reply is too similar to the reference tweet and doesn't provide any concrete suggestions or next steps for the customer.
1773333,Okay will try when I get back home. Thanks for the help!,feedback_praise,1.0,feedback_praise,"""Okay will try when I get back home. Thanks for the help! We're here to help when you're ready. Feel free to DM us with your issue details so we can assist you further. ^SV""",False,intent 'feedback_praise' with confidence 1.00 is safe to auto-handle,You’re very welcome! :),5,5,5,5,5,"The reply mirrors the tone and language of the provided reference, providing a similar expression of gratitude and encouraging the customer to reach out further."
1587863,"Seems like a complete wipe and reinstall fixed it. Not ideal, but it works.",how_to,0.8,billing_dispute,"""Hi there, glad to hear that a wipe and reinstall fixed your issue. Would you like help preventing similar issues in the future? DM us your account details so we can assist you further. ^ZA""",False,intent 'how_to' with confidence 0.80 is safe to auto-handle,"Hi Noel, we're sorry for the frustration. Was your issue eventually resolved? If not, please let us know. Thanks! ^ZA",4,4,5,5,4,"The reply matches the tone and structure of a typical AdobeCare response, and provides a helpful next step, but may be slightly too promotional in its offer to assist further."
1854917,"Hello, is CC 2018 available in UK? I have no available updates",how_to,0.8,bug_crash,"""Hi there, yes CC 2018 is available in the UK. Can you please DM us your Adobe account details so we can look into the update issue you're experiencing? ^NR""",False,intent 'how_to' with confidence 0.80 is safe to auto-handle,"Hi Liam, yes, the new updates are available. Please follow these steps if you're not seeing them: Thanks ^NR",4,4,5,5,4,"The reply provides a correct answer to the customer's question, but the request for DMs with account details is not present in the context of the original tweet and may be seen as an overreach."
1904869,Arrgh! ( update (CC2018) has jacked the shortkey ALT+Backspace (fill with foreground color). No longer works. #ThanksTrump,how_to,0.0,how_to,"""Hi there, sorry to hear that ALT+Backspace no longer works for you. Can you DM us your CC 2018 product serial number & the exact error message you're seeing? We'll look into it ASAP. ^Tanuj""",True,classifier confidence 0.00 is below threshold 0.65,"Hi Isaac, We have identified this issue as a bug and our engineering team looking for the fix, you can refer: ^MG",4,4,5,5,4,"The reply accurately identifies the issue as a bug, requests necessary information for investigation, and provides a clear next step, but lacks a direct reference to the engineering team's efforts."
2830535,I am the only one not being able to open the new #Photoshop version this morning? *gasp*,how_to,0.8,how_to,Sorry to hear this! Could you please DM us your account details & the exact error message you're seeing? We'll do our best to help ^NR,False,intent 'how_to' with confidence 0.80 is safe to auto-handle,Sorry to hear this Étienne! Could you please provide more details so we can look into it? Thanks ^NR,4,4,5,5,4,"The reply provides a clear next step and matches the tone of a typical AdobeCare response, but lacks the specific request for details seen in the referenced reply."
2322337,"Bad user experience with Adobe . Clicking on 'update' as usual installs the ""CC classic"" version and removes the one I bought.",how_to,0.8,how_to,"""Hi! Sorry to hear that. Can you please DM us your Adobe account email & purchase receipt number so we can look into this for you? ^K""",False,intent 'how_to' with confidence 0.80 is safe to auto-handle,"Hi, could you please elaborate? Are you able to see the Lightroom CC &amp; Classic on your machine? Did you buy Lightroom CC? ^K",2,4,5,5,4,"The reply asks for necessary information to investigate the issue, but lacks context about the specific problem and doesn't directly address the user's concern about the 'update' issue."
2869463,Dunno what’s going on with Lightroom CC “classic” .... but last week and this week it now just crashes randomly on importing. Siiiiiiiiiigh. New update soon?,bug_crash,0.9,how_to,"""Hey there, sorry to hear that Lightroom CC Classic is crashing on imports. Can you tell me if you're using the latest update and if you've noticed any error messages before or after the crash? Also, can you DM me your Lightroom System Info (Help > System Info > Copy)? -MR""",False,intent 'bug_crash' with confidence 0.90 is safe to auto-handle,"Hey James, are there any error messages after the crash? After the next crash, can you find the crash log on your system and share that with us along with your Lightroom System Info (Help &gt; System Info &gt; Copy)? -MR",4,4,5,5,4,"The reply matches the tone and language of AdobeCare's past replies, and provides a clear next step for the customer to troubleshoot the issue."
822151,"Still ""updating"" at 10:10AM Friday 😭",how_to,0.8,billing_dispute,"""Thanks! We've passed this info on to our expert - they will review and get back to you ASAP. ^AJ""",False,intent 'how_to' with confidence 0.80 is safe to auto-handle,Thanks! We've passed this info on to our expert- they will review and get back to you ASAP. ^AJ,5,5,5,5,5,"The reply is a direct copy of the reference tweet, matching the exact wording and tone of the original response, and provides a clear next step with a signature."
94576,Anyone else finding brush tool very laggy in CC 2018?,how_to,0.8,security_incident,"""Hi there, sorry to hear that the brush tool is laggy in CC 2018. Have you tried closing other resource-intensive apps and restarting Photoshop? Let us know if it makes a difference. ^AJ""",False,intent 'how_to' with confidence 0.80 is safe to auto-handle,"Hi Philip, have you tried resetting the preferences for Photoshop? Let us know if it works. ^AJ",4,4,5,5,4,"The reply provides a plausible solution that aligns with common troubleshooting steps, and the tone is brief and on-brand."
